wpe,lijphart,loosemorehanby,raes,gallagher,enp,governability,entropy,alpha
2,0.064916,0.136798333,0.034199583,0.078983113,7.228915663,0.143367347,-2.006939903,50
3,0.041876667,0.088739667,0.022184917,0.053032119,7.635206787,0.137142857,-2.026783404,50
3,0.032075833,0.080034333,0.020008583,0.048034258,7.692307692,0.137857143,-2.018811634,50
3,0.049268,0.0746895,0.018672375,0.045549398,7.733619764,0.139081633,-2.030457334,50
3,0.041187667,0.126500833,0.031625208,0.065395632,7.430340557,0.13744898,-2.029125036,50
3,0.0239875,0.070478,0.0176195,0.041254604,7.766990291,0.137346939,-2.023219084,50
3,0.058120833,0.104440333,0.026110083,0.063240648,7.484407484,0.137040816,-2.032126465,50
3,0.0481465,0.081727333,0.020431833,0.049901103,7.667731629,0.137857143,-2.030352731,50
3,0.042039167,0.107182333,0.026795583,0.059150488,7.570977918,0.137040816,-2.028958955,50
3,0.016789667,0.062774667,0.015693667,0.03861566,7.792207792,0.137857143,-2.011888853,50
3,0.030037333,0.063814167,0.015953542,0.035943841,7.817589577,0.136938776,-2.034168277,50
3,0.040213167,0.041506167,0.010376542,0.032275425,7.860262009,0.142857143,-2.021767756,50
3,0.007707333,0.028687833,0.007171958,0.01810236,7.938257993,0.139795918,-1.990169179,50
3,0.046284,0.090636667,0.022659167,0.053043229,7.627118644,0.136938776,-2.032431439,50
3,0.04694,0.101194833,0.025298708,0.061230602,7.484407484,0.137857143,-2.021548543,50
3,0.02454,0.053542833,0.013385708,0.028947624,7.877461707,0.136632653,-2.034418134,50
3,0.054496333,0.0959515,0.023987875,0.055088522,7.594936709,0.13877551,-2.029756767,50
3,0.041019667,0.076191833,0.019047958,0.042732518,7.733619764,0.13744898,-2.03132859,50
3,0.038983667,0.103268333,0.025817083,0.065556649,7.415036045,0.13755102,-2.027672163,50
3,0.033698333,0.057377333,0.014344333,0.034009733,7.851690294,0.13755102,-2.032675079,50
3,0.017387667,0.041460667,0.010365167,0.024128767,7.920792079,0.137653061,-2.017402474,50
3,0.0229565,0.058322833,0.014580708,0.03470871,7.843137255,0.137040816,-2.029454293,50
3,0.032461833,0.0948845,0.023721125,0.051140347,7.651434644,0.137346939,-2.024155278,50
3,0.038791667,0.064952167,0.016238042,0.042809923,7.75862069,0.137755102,-2.029870326,50
3,0.049356,0.103377833,0.025844458,0.060900382,7.507820647,0.137040816,-2.031765317,50
3,0.0469215,0.1435075,0.035876875,0.081588152,7.178464606,0.13755102,-2.019543387,50
3,0.0225105,0.055000333,0.013750083,0.034592468,7.817589577,0.138979592,-2.001639751,50
3,0.032093833,0.070216,0.017554,0.044499879,7.725321888,0.13755102,-2.028323681,50
3,0.039650167,0.061233667,0.015308417,0.039323331,7.77537797,0.137244898,-2.033490031,50
3,0.0475825,0.089836167,0.022459042,0.05270131,7.635206787,0.137142857,-2.032814258,50
3,0.041343167,0.090046667,0.022511667,0.050956498,7.667731629,0.137857143,-2.02953349,50
4,0.054972,0.088659333,0.022164833,0.059064304,7.51565762,0.13744898,-2.027270405,50
4,0.044218667,0.064465333,0.016116333,0.042376477,7.741935484,0.138979592,-2.030740376,50
4,0.023577333,0.071467333,0.017866833,0.046898563,7.692307692,0.140408163,-1.982633585,50
4,0.032558,0.076590667,0.019147667,0.043510428,7.725321888,0.136632653,-2.03359811,50
4,0.036082,0.054238,0.0135595,0.034158145,7.817589577,0.138979592,-2.030740376,50
4,0.047940667,0.096396667,0.024099167,0.058239293,7.547169811,0.137244898,-2.026975277,50
4,0.019282,0.058154667,0.014538667,0.034562995,7.834602829,0.136632653,-2.027485328,50
4,0.023778,0.061612,0.015403,0.040227041,7.75862069,0.139897959,-1.989828915,50
4,0.024693333,0.086441333,0.021610333,0.050501247,7.643312102,0.13755102,-2.019528606,50
4,0.054244667,0.129574,0.0323935,0.070464493,7.30964467,0.139591837,-2.018857413,50
4,0.037822,0.072386667,0.018096667,0.044605756,7.725321888,0.137857143,-2.028317019,50
4,0.023742667,0.060324,0.015081,0.033026355,7.834602829,0.136734694,-2.03120811,50
4,0.034306667,0.093378,0.0233445,0.050021774,7.659574468,0.137142857,-2.022970966,50
4,0.024097333,0.054351333,0.013587833,0.032072137,7.851690294,0.136734694,-2.031612007,50
4,0.01691,0.041096667,0.010274167,0.024475343,7.912087912,0.137040816,-2.023737598,50
4,0.039285333,0.071706,0.0179265,0.040799783,7.766990291,0.137346939,-2.032166386,50
4,0.031879333,0.055930667,0.013982667,0.032765617,7.851690294,0.13755102,-2.032675079,50
4,0.01626,0.041338,0.0103345,0.025770904,7.903402854,0.136632653,-2.027777078,50
4,0.016265333,0.044764,0.011191,0.028254219,7.877461707,0.138571429,-2.006430368,50
4,0.023912667,0.078645333,0.019661333,0.043166786,7.741935484,0.13755102,-2.024769718,50
4,0.055204667,0.087133333,0.021783333,0.0538219,7.602956705,0.138265306,-2.031741158,50
4,0.040955333,0.072349333,0.018087333,0.044810707,7.725321888,0.136938776,-2.031717327,50
4,0.045273333,0.06908,0.01727,0.045256043,7.700534759,0.13755102,-2.032465095,50
4,0.045364,0.077554,0.0193885,0.047845682,7.675906183,0.13755102,-2.032465095,50
4,0.046744,0.130089333,0.032522333,0.06982819,7.324516785,0.143707483,-2.005668091,50
4,0.015852,0.048744667,0.012186167,0.027434966,7.894736842,0.136020408,-2.034452899,50
4,0.049337333,0.089082,0.0222705,0.060098136,7.531380753,0.137755102,-2.019883987,50
4,0.017511333,0.030210667,0.007552667,0.018484763,7.947019868,0.136530612,-2.031565091,50
4,0.046883333,0.099912667,0.024978167,0.057371734,7.531380753,0.137244898,-2.030745897,50
4,0.021030667,0.056546667,0.014136667,0.036021694,7.817589577,0.136938776,-2.029225411,50
1,0.048429167,0.099784667,0.024946167,0.062220371,7.51565762,0.137346939,-2.025801511,60
1,0.048861833,0.083511,0.02087775,0.0548557,7.627118644,0.13744898,-2.027731163,60
1,0.065869667,0.091420833,0.022855208,0.064501345,7.49219563,0.138673469,-2.027696962,60
1,0.048524667,0.104306167,0.026076542,0.057317183,7.570977918,0.13744898,-2.03034198,60
1,0.033720833,0.091664333,0.022916083,0.062750956,7.507820647,0.141122449,-1.973554886,60
1,0.065282667,0.106946167,0.026736542,0.066967305,7.438016529,0.135561224,-2.025681759,60
1,0.096709167,0.171850167,0.042962542,0.098649854,6.876790831,0.156190476,-1.963303734,60
1,0.083466333,0.132883,0.03322075,0.080510665,7.243460765,0.141054422,-2.023522845,60
1,0.075086333,0.130298,0.0325745,0.077248913,7.294832827,0.140408163,-2.022405408,60
1,0.047656167,0.112877333,0.028219333,0.074622836,7.30964467,0.138979592,-2.001639751,60
1,0.017681167,0.049354333,0.012338583,0.028581191,7.894736842,0.136836735,-2.02725035,60
1,0.033251,0.099557833,0.024889458,0.06230907,7.531380753,0.139183673,-2.00099352,60
1,0.057034333,0.091541667,0.022885417,0.059165314,7.56302521,0.137346939,-2.030140619,60
1,0.0568835,0.130810667,0.032702667,0.080731297,7.228915663,0.140484694,-2.027171263,60
1,0.057774,0.075180333,0.018795083,0.05332298,7.643312102,0.138571429,-2.031249303,60
1,0.048264667,0.082382167,0.020595542,0.054438944,7.627118644,0.13744898,-2.027731163,60
1,0.048931,0.099660667,0.024915167,0.059404444,7.56302521,0.137040816,-2.030479671,60
1,0.034982167,0.098294,0.0245735,0.05407534,7.635206787,0.136734694,-2.028758271,60
1,0.0406015,0.057361333,0.014340333,0.036520228,7.826086957,0.139387755,-2.030285731,60
1,0.030732167,0.0739135,0.018478375,0.045061768,7.725321888,0.137959184,-2.014254817,60
1,0.042222833,0.083070333,0.020767583,0.05302343,7.651434644,0.13744898,-2.02254574,60
1,0.082456833,0.121614333,0.030403583,0.075069684,7.30964467,0.141190476,-2.020759151,60
1,0.057009667,0.123560333,0.030890083,0.072521942,7.354443309,0.139421769,-2.020982571,60
1,0.034300333,0.074199167,0.018549792,0.042714454,7.77537797,0.137040816,-2.027231567,60
1,0.0429465,0.122159667,0.030539917,0.072266065,7.369498465,0.137244898,-2.025854403,60
1,0.040117333,0.107156833,0.026789208,0.062993368,7.507820647,0.137040816,-2.027637966,60
1,0.056604167,0.105519833,0.026379958,0.062456805,7.507820647,0.136632653,-2.033630876,60
1,0.040454167,0.081874,0.0204685,0.046607807,7.725321888,0.13755102,-2.030967895,60
1,0.075646333,0.118060833,0.029515208,0.084142882,7.185628743,0.138673469,-2.027696962,60
1,0.047837167,0.071589833,0.017897458,0.045243603,7.725321888,0.137959184,-2.031916422,60
2,0.049578,0.079858667,0.019964667,0.047681207,7.700534759,0.13755102,-2.03326661,60
2,0.024272333,0.083199,0.02079975,0.045260312,7.741935484,0.138265306,-2.02190131,60
2,0.040796333,0.083159333,0.020789833,0.049043073,7.700534759,0.137142857,-2.028007478,60
2,0.015003333,0.040300333,0.010075083,0.023765064,7.920792079,0.136632653,-2.031711402,60
2,0.058846,0.115493,0.02887325,0.068131506,7.430340557,0.137142857,-2.030467928,60
2,0.072906333,0.091381,0.02284525,0.062541264,7.507820647,0.141122449,-2.026530796,60
2,0.056073,0.07353,0.0183825,0.051072789,7.651434644,0.139387755,-2.030061039,60
2,0.040329,0.095943,0.02398575,0.051368071,7.651434644,0.13744898,-2.03034198,60
2,0.032896,0.088501333,0.022125333,0.053440012,7.627118644,0.136632653,-2.027599056,60
2,0.057509,0.109689333,0.027422333,0.065764513,7.430340557,0.137142857,-2.028323223,60
2,0.064426,0.122219,0.03055475,0.068728282,7.415036045,0.140238095,-2.020550215,60
2,0.042450333,0.084395333,0.021098833,0.052233289,7.667731629,0.136632653,-2.030749349,60
2,0.022257333,0.060213333,0.015053333,0.032772355,7.868852459,0.136632653,-2.031122385,60
2,0.025828,0.04312,0.01078,0.028281718,7.903402854,0.136632653,-2.033890753,60
2,0.030313,0.077921,0.01948025,0.042379054,7.741935484,0.136734694,-2.030971921,60
2,0.032912667,0.048720667,0.012180167,0.030646485,7.877461707,0.138571429,-2.031541229,60
2,0.064749667,0.131186667,0.032796667,0.076889781,7.272727273,0.139727891,-2.019537765,60
2,0.033475,0.050436,0.012609,0.031099468,7.877461707,0.138571429,-2.031541229,60
2,0.047135667,0.083012667,0.020753167,0.051662624,7.659574468,0.137346939,-2.029626709,60
2,0.032051,0.055754,0.0139385,0.034013488,7.843137255,0.137244898,-2.032517271,60
2,0.026423,0.088692333,0.022173083,0.052855326,7.619047619,0.13877551,-2.008491194,60
2,0.025069,0.064858,0.0162145,0.034344659,7.843137255,0.136530612,-2.031846702,60
2,0.024231333,0.049052667,0.012263167,0.030362815,7.877461707,0.136734694,-2.03070316,60
2,0.030885667,0.070907,0.01772675,0.042641476,7.750269107,0.13755102,-2.021321093,60
2,0.039537667,0.080457667,0.020114417,0.048590072,7.684098186,0.137142857,-2.028552574,60
2,0.04575,0.078883667,0.019720917,0.059925123,7.531380753,0.138673469,-2.00949178,60
2,0.039771333,0.104194667,0.026048667,0.059155015,7.547169811,0.137142857,-2.027133497,60
2,0.081461333,0.165232333,0.041308083,0.091931368,7.010710808,0.145895692,-1.99866258,60
2,0.025613,0.081839667,0.020459917,0.04449338,7.750269107,0.136938776,-2.028797642,60
2,0.040878,0.087965,0.02199125,0.053288431,7.635206787,0.136632653,-2.031122385,60
3,0.025735,0.079772333,0.019943083,0.047028502,7.684098186,0.13755102,-2.019528606,60
3,0.013412667,0.025705,0.00642625,0.016842592,7.955801105,0.136836735,-2.029461006,60
3,0.0497205,0.090883167,0.022720792,0.060388803,7.547169811,0.138265306,-2.018261879,60
3,0.026833,0.0535955,0.013398875,0.033596948,7.868852459,0.13755102,-2.028018444,60
3,0.062501667,0.069183,0.01729575,0.049948892,7.651434644,0.142857143,-2.021767756,60
3,0.0715065,0.103794333,0.025948583,0.064849505,7.445708376,0.139897959,-2.029169004,60
3,0.063781167,0.088394167,0.022098542,0.058423987,7.547169811,0.14005102,-2.04181331,60
3,0.039762667,0.091004167,0.022751042,0.05160744,7.667731629,0.137040816,-2.030479671,60
3,0.041111667,0.063313167,0.015828292,0.039179684,7.792207792,0.137959184,-2.032284485,60
3,0.047398,0.088045667,0.022011417,0.052983302,7.619047619,0.137244898,-2.031543636,60
3,0.032652333,0.084859667,0.021214917,0.048154702,7.684098186,0.136938776,-2.027346063,60
3,0.037011667,0.063579667,0.015894917,0.044093964,7.708779443,0.137040816,-2.023920569,60
3,0.036042167,0.078192833,0.019548208,0.044853587,7.700534759,0.137142857,-2.028007478,60
3,0.041537667,0.065642167,0.016410542,0.045194303,7.733619764,0.13877551,-2.025777555,60
3,0.046538,0.0930025,0.023250625,0.059934149,7.507820647,0.137857143,-2.018811634,60
3,0.058512333,0.0787255,0.019681375,0.052632536,7.667731629,0.14122449,-2.026054252,60
3,0.049922,0.065868167,0.016467042,0.04533963,7.733619764,0.138571429,-2.031249303,60
3,0.032011333,0.079765833,0.019941458,0.043647295,7.741935484,0.136734694,-2.030971921,60
3,0.039852667,0.101811333,0.025452833,0.059443707,7.523510972,0.13744898,-2.029125036,60
3,0.039837667,0.090605167,0.022651292,0.052460529,7.651434644,0.136938776,-2.031463662,60
3,0.029191333,0.061325167,0.015331292,0.037307803,7.792207792,0.137142857,-2.02808234,60
3,0.032445333,0.063491667,0.015872917,0.038473146,7.800650054,0.137142857,-2.027236777,60
3,0.039459167,0.0929275,0.023231875,0.058984696,7.51565762,0.136632653,-2.031442114,60
3,0.062905167,0.087604167,0.021901042,0.059780157,7.51565762,0.138367347,-2.030872213,60
3,0.029929833,0.080202833,0.020050708,0.046349908,7.708779443,0.137040816,-2.026597737,60
3,0.0473225,0.062755667,0.015688917,0.042879239,7.741935484,0.139081633,-2.03007033,60
3,0.030829833,0.065225167,0.016306292,0.039188077,7.800650054,0.137346939,-2.026532764,60
3,0.041696667,0.101202333,0.025300583,0.063547884,7.461139896,0.137857143,-2.017124842,60
3,0.0482865,0.104209333,0.026052333,0.061345194,7.51565762,0.136836735,-2.030227127,60
3,0.065024667,0.121611,0.03040275,0.071160544,7.369498465,0.13755102,-2.031477064,60
4,0.041255333,0.063799333,0.015949833,0.041099448,7.77537797,0.137244898,-2.033490031,60
4,0.024147333,0.076506667,0.019126667,0.044880682,7.750269107,0.137142857,-2.024271453,60
4,0.030487333,0.048690667,0.012172667,0.029850824,7.877461707,0.138571429,-2.032650822,60
4,0.028170667,0.055471333,0.013867833,0.032152181,7.843137255,0.137244898,-2.032517271,60
4,0.046788,0.083424667,0.020856167,0.050517075,7.627118644,0.136836735,-2.033520375,60
4,0.055787333,0.077504667,0.019376167,0.048973149,7.675906183,0.140408163,-2.028321794,60
4,0.026406667,0.061658667,0.015414667,0.036546858,7.826086957,0.137040816,-2.025499668,60
4,0.03906,0.076941333,0.019235333,0.043381943,7.725321888,0.13755102,-2.030967895,60
4,0.030009333,0.076137333,0.019034333,0.042918755,7.717041801,0.137040816,-2.028728433,60
4,0.023383333,0.050928667,0.012732167,0.030559118,7.877461707,0.136734694,-2.03070316,60
4,0.016174,0.044664667,0.011166167,0.025776238,7.903402854,0.137346939,-2.025310504,60
4,0.024861333,0.076208,0.019052,0.039733318,7.766990291,0.13755102,-2.025903345,60
4,0.038494,0.064528667,0.016132167,0.039564746,7.77537797,0.137244898,-2.033490031,60
4,0.020769333,0.060391333,0.015097833,0.035250715,7.809110629,0.136836735,-2.028428061,60
4,0.033696667,0.08714,0.021785,0.050081028,7.659574468,0.136938776,-2.028906587,60
4,0.027427333,0.082410667,0.020602667,0.047696747,7.659574468,0.136938776,-2.028449127,60
4,0.039096667,0.080193333,0.020048333,0.048658491,7.692307692,0.137142857,-2.03026914,60
4,0.027648,0.046876667,0.011719167,0.02828751,7.868852459,0.137857143,-2.033798504,60
4,0.023201333,0.070254667,0.017563667,0.040833329,7.75862069,0.13744898,-2.021491229,60
4,0.042264,0.072229333,0.018057333,0.051416645,7.651434644,0.138979592,-2.001639751,60
4,0.032956667,0.06786,0.016965,0.042688564,7.75862069,0.137142857,-2.026598036,60
4,0.016562,0.045576667,0.011394167,0.027572088,7.868852459,0.137857143,-2.011888853,60
4,0.039435333,0.092929333,0.023232333,0.057336617,7.555089192,0.137653061,-2.017805183,60
4,0.037196667,0.071398,0.0178495,0.042174583,7.741935484,0.137040816,-2.030894854,60
4,0.030917333,0.056972,0.014243,0.03599283,7.817589577,0.137244898,-2.02782478,60
4,0.023022667,0.059639333,0.014909833,0.03581195,7.800650054,0.136734694,-2.028758271,60
4,0.024329333,0.058966,0.0147415,0.036595005,7.826086957,0.137040816,-2.025499668,60
4,0.032282667,0.086192667,0.021548167,0.052341004,7.610993658,0.137959184,-2.01408956,60
4,0.026766667,0.061294,0.0153235,0.03390363,7.834602829,0.137857143,-2.02953349,60
4,0.038974667,0.076153333,0.019038333,0.046415895,7.684098186,0.137040816,-2.030543923,60
1,0.049252333,0.066523333,0.016630833,0.04660362,7.725321888,0.138673469,-2.029109829,70
1,0.0584715,0.108647833,0.027161958,0.064519778,7.5,0.136836735,-2.031323561,70
1,0.040678167,0.090947167,0.022736792,0.059187466,7.56302521,0.137857143,-2.017224166,70
1,0.074890833,0.110197,0.02754925,0.071872359,7.39979445,0.138673469,-2.030840917,70
1,0.056943,0.089154667,0.022288667,0.057975028,7.570977918,0.138265306,-2.030013134,70
1,0.041939833,0.104898333,0.026224583,0.060578673,7.531380753,0.13755102,-2.028018444,70
1,0.0412365,0.074541667,0.018635417,0.046199118,7.733619764,0.137142857,-2.031842973,70
1,0.025422,0.0584935,0.014623375,0.03238565,7.868852459,0.136632653,-2.031122385,70
1,0.0336665,0.0901625,0.022540625,0.054875103,7.619047619,0.137040816,-2.02854679,70
1,0.049007833,0.099988833,0.024997208,0.061255342,7.539267016,0.137959184,-2.02011918,70
1,0.042247167,0.0908815,0.022720375,0.064790273,7.476635514,0.14122449,-1.973197594,70
1,0.056044833,0.084678167,0.021169542,0.053595948,7.610993658,0.139183673,-2.029907341,70
1,0.0335635,0.066756,0.016689,0.040783214,7.800650054,0.136734694,-2.033079834,70
1,0.048808667,0.105629333,0.026407333,0.060672085,7.523510972,0.136836735,-2.030294774,70
1,0.056294833,0.104743333,0.026185833,0.061554841,7.51565762,0.136632653,-2.034418134,70
1,0.041797,0.066138167,0.016534542,0.040443635,7.792207792,0.137959184,-2.032284485,70
1,0.073965833,0.116665167,0.029166292,0.070628275,7.39979445,0.139897959,-2.029232923,70
1,0.023823667,0.065707333,0.016426833,0.037569459,7.817589577,0.137346939,-2.024155278,70
1,0.034320667,0.103876667,0.025969167,0.064296898,7.468879668,0.13877551,-2.00907137,70
1,0.080869333,0.130319667,0.032579917,0.079733563,7.221664995,0.143435374,-2.012359883,70
1,0.048231333,0.082443,0.02061075,0.051517046,7.659574468,0.137346939,-2.029626709,70
1,0.025297,0.093023667,0.023255917,0.057598508,7.594936709,0.13877551,-2.008491194,70
1,0.0484095,0.098621,0.02465525,0.059856637,7.555089192,0.137142857,-2.02915855,70
1,0.042285167,0.059690167,0.014922542,0.03861259,7.817589577,0.138571429,-2.032650822,70
1,0.048678,0.097030667,0.024257667,0.054926309,7.610993658,0.13744898,-2.031324195,70
1,0.0739455,0.100561667,0.025140417,0.066851609,7.468879668,0.139489796,-2.029756146,70
1,0.050451167,0.109782,0.0274455,0.065830923,7.49219563,0.136938776,-2.029370143,70
1,0.041053667,0.096625333,0.024156333,0.056789899,7.586933614,0.137346939,-2.024155278,70
1,0.064395667,0.10846,0.027115,0.069685452,7.407407407,0.137346939,-2.029626709,70
1,0.048796,0.115078,0.0287695,0.067484282,7.438016529,0.137959184,-2.02011918,70
2,0.036134333,0.090442,0.0226105,0.05718869,7.602956705,0.137959184,-2.014236927,70
2,0.050798,0.108440667,0.027110167,0.072663319,7.37704918,0.138673469,-2.012265001,70
2,0.032846333,0.048709,0.01217725,0.031619925,7.868852459,0.137959184,-2.031948274,70
2,0.047889,0.08641,0.0216025,0.056717145,7.570977918,0.137857143,-2.018811634,70
2,0.074042,0.109475333,0.027368833,0.072953134,7.317073171,0.137653061,-2.030764968,70
2,0.043012333,0.080706,0.0201765,0.049057884,7.692307692,0.136632653,-2.032011704,70
2,0.048486667,0.088552667,0.022138167,0.058398157,7.531380753,0.136632653,-2.033890753,70
2,0.057496,0.109762,0.0274405,0.067415166,7.415036045,0.137653061,-2.028577297,70
2,0.047754333,0.110472333,0.027618083,0.068805971,7.392197125,0.136938776,-2.029640147,70
2,0.026453333,0.058421333,0.014605333,0.041954114,7.77537797,0.141122449,-1.973554886,70
2,0.038451667,0.048863667,0.012215917,0.034767633,7.826086957,0.139387755,-2.030061039,70
2,0.057936333,0.114144667,0.028536167,0.06486115,7.476635514,0.13755102,-2.031020474,70
2,0.024868667,0.056113667,0.014028417,0.031159255,7.868852459,0.13755102,-2.03101035,70
2,0.031196,0.059436667,0.014859167,0.03725456,7.826086957,0.137040816,-2.031978206,70
2,0.017104667,0.054899,0.01372475,0.035756826,7.817589577,0.139387755,-1.99618244,70
2,0.035083,0.073914667,0.018478667,0.047830271,7.708779443,0.138367347,-2.010383454,70
2,0.065679,0.153171333,0.038292833,0.090182848,7.024390244,0.151133787,-1.970648383,70
2,0.039562667,0.071627667,0.017906917,0.048356128,7.675906183,0.137755102,-2.019883987,70
2,0.048871333,0.105251667,0.026312917,0.061198817,7.523510972,0.137040816,-2.031396764,70
2,0.024726667,0.072806,0.0182015,0.038030923,7.809110629,0.136632653,-2.030091042,70
2,0.056721333,0.103971667,0.025992917,0.066078409,7.438016529,0.13755102,-2.028323681,70
2,0.025316333,0.061676333,0.015419083,0.042826155,7.77537797,0.141122449,-1.973554886,70
2,0.055346333,0.103073667,0.025768417,0.064020597,7.461139896,0.137142857,-2.02900843,70
2,0.079946,0.120845333,0.030211333,0.078607839,7.228915663,0.140918367,-2.020689777,70
2,0.062694667,0.129841,0.03246025,0.073173738,7.317073171,0.139829932,-2.021646575,70
2,0.032676,0.066415667,0.016603917,0.043335956,7.750269107,0.136632653,-2.031620136,70
2,0.016608333,0.045982667,0.011495667,0.029201797,7.877461707,0.138571429,-2.003070713,70
2,0.030361333,0.049262,0.0123155,0.03159559,7.860262009,0.136632653,-2.036366756,70
2,0.050459667,0.099595,0.02489875,0.058584543,7.578947368,0.137040816,-2.032026034,70
2,0.065105333,0.115040333,0.028760083,0.078206111,7.258064516,0.13744898,-2.02777546,70
3,0.033623833,0.0930975,0.023274375,0.053281921,7.602956705,0.136632653,-2.032662072,70
3,0.0694835,0.100389833,0.025097458,0.066279513,7.407407407,0.138571429,-2.031249303,70
3,0.063516167,0.0946745,0.023668625,0.064010107,7.461139896,0.137857143,-2.030352731,70
3,0.055751833,0.096034,0.0240085,0.060353764,7.531380753,0.137346939,-2.031753238,70
3,0.063594167,0.088849167,0.022212292,0.058626427,7.547169811,0.138979592,-2.030740376,70
3,0.039504667,0.085054667,0.021263667,0.048123446,7.675906183,0.136938776,-2.031569537,70
3,0.046649,0.1426005,0.035650125,0.073743016,7.302231237,0.139285714,-2.020719423,70
3,0.036467167,0.069563,0.01739075,0.043849778,7.725321888,0.13755102,-2.024294728,70
3,0.023728,0.063344167,0.015836042,0.033972102,7.843137255,0.136530612,-2.031846702,70
3,0.066067667,0.100826833,0.025206708,0.066845794,7.430340557,0.138163265,-2.029031009,70
3,0.0453335,0.1161555,0.029038875,0.063246853,7.438016529,0.136734694,-2.031612007,70
3,0.039688667,0.095181,0.02379525,0.057066106,7.555089192,0.137653061,-2.019342183,70
3,0.037608167,0.109374167,0.027343542,0.056902625,7.547169811,0.136734694,-2.030971921,70
3,0.024589,0.049505,0.01237625,0.02757952,7.903402854,0.13755102,-2.032120625,70
3,0.042603667,0.081429333,0.020357333,0.049591284,7.684098186,0.137142857,-2.028552574,70
3,0.040954167,0.0720155,0.018003875,0.044236393,7.733619764,0.136632653,-2.034090563,70
3,0.0234795,0.056282833,0.014070708,0.033062127,7.834602829,0.136632653,-2.031711402,70
3,0.031784833,0.103516333,0.025879083,0.061254872,7.507820647,0.138265306,-2.010522901,70
3,0.026276,0.064931167,0.016232792,0.034794348,7.843137255,0.136530612,-2.031846702,70
3,0.017318667,0.056249833,0.014062458,0.030791485,7.868852459,0.13755102,-2.024754938,70
3,0.0223185,0.057029333,0.014257333,0.031437486,7.860262009,0.136938776,-2.031707421,70
3,0.018061667,0.063159167,0.015789792,0.03369096,7.843137255,0.13877551,-2.019555118,70
3,0.022104,0.052204333,0.013051083,0.029188579,7.868852459,0.13755102,-2.03101035,70
3,0.032333333,0.0729165,0.018229125,0.042968141,7.750269107,0.136836735,-2.030738472,70
3,0.036293167,0.054699833,0.013674958,0.03479115,7.809110629,0.13877551,-2.031697735,70
3,0.029768333,0.044837667,0.011209417,0.03021152,7.877461707,0.137857143,-2.033340439,70
3,0.033122833,0.080334833,0.020083708,0.044459917,7.741935484,0.138265306,-2.028260768,70
3,0.045578,0.085648167,0.021412042,0.052744085,7.602956705,0.137040816,-2.030753805,70
3,0.033217333,0.060523667,0.015130917,0.034527889,7.826086957,0.137346939,-2.031645842,70
